Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,5,2,52.5699997,187.7599945,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Sade,17442,Griffin,XXXXXXXXX,Consumer,PR,432 Dusty Glen,725.0,4,Apparel,18.23300743,-66.03705597,Pacific Asia,Dubbo,Australia,17442,12/14/2017 14:15,73889,1363,28.05999947,0.129999995,177204,215.8200073,0.280000001,1,215.8200073,187.7599945,52.5699997,Oceania,Nueva Gales del Sur,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/19/2017 14:15,Second Class
DEBIT,2,2,18.78000069,187.7599945,Shipping on time,0,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Xerxes,17334,Neal,XXXXXXXXX,Consumer,PR,4948 Middle Orchard,725.0,4,Apparel,18.26686668,-66.03705597,Pacific Asia,Bundaberg,Australia,17334,12/13/2017 00:25,73781,1363,28.05999947,0.129999995,177096,215.8200073,0.100000001,1,215.8200073,187.7599945,18.78000069,Oceania,Queensland,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/15/2017 0:25,Second Class
DEBIT,3,2,24.61000061,50.22000122,Late delivery,1,60,Baby ,Caguas,Puerto Rico,XXXXXXXXX,Maia,17710,Whitley,XXXXXXXXX,Consumer,PR,7760 Sunny Dale,725.0,4,Apparel,18.24615288,-66.03705597,Pacific Asia,Sydney,Australia,17710,12/18/2017 12:08,74157,1347,8.859999657,0.150000006,177472,59.08000183,0.49000001,1,59.08000183,50.22000122,24.61000061,Oceania,Nueva Gales del Sur,COMPLETE,,1347,60,,http://images.acmesports.sports/Baby+sweater,Baby sweater,59.08000183,0,12/21/2017 12:08,Second Class
DEBIT,4,2,186.0700073,387.6400146,Late delivery,1,66,Crafts,Caguas,Puerto Rico,XXXXXXXXX,Joelle,18396,Martinez,XXXXXXXXX,Consumer,PR,4439 Tawny Mall,725.0,4,Apparel,18.28676033,-66.03705597,Pacific Asia,Ho Chi Minh City,Vietnam,18396,12/28/2017 12:29,74843,1353,73.83999634,0.159999996,178158,461.480011,0.479999989,1,461.480011,387.6400146,186.0700073,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,1/1/2018 12:29,Second Class
DEBIT,5,2,20.48999977,181.2899933,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Aurora,17422,Miles,XXXXXXXXX,Consumer,PR,1207 Amber Horse Grounds,725.0,4,Apparel,18.20665741,-66.03705597,Pacific Asia,Medan,Indonesia,17422,12/14/2017 07:15,73869,1363,34.52999878,0.159999996,177184,215.8200073,0.109999999,1,215.8200073,181.2899933,20.48999977,Southeast Asia,Sumatra Septentrional,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/19/2017 7:15,Second Class
DEBIT,4,2,106.6999969,296.3900146,Late delivery,1,63,Children's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Alyssa,17911,Carter,XXXXXXXXX,Consumer,PR,2704 High Leaf Glen,725.0,4,Apparel,18.25130272,-66.03704834,Pacific Asia,Canberra,Australia,17911,12/21/2017 10:34,74358,1350,60.70999908,0.170000002,177673,357.1000061,0.360000014,1,357.1000061,296.3900146,106.6999969,Oceania,Territorio de la Capital Australiana,COMPLETE,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/25/2017 10:34,Second Class
DEBIT,2,2,-171.4100037,285.6799927,Shipping on time,0,63,Children's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Dorothy,17909,Casey,XXXXXXXXX,Consumer,PR,404 Red Acres,725.0,4,Apparel,18.24967003,-66.03705597,Pacific Asia,Manila,Filipinas,17909,12/21/2017 09:52,74356,1350,71.41999817,0.200000003,177671,357.1000061,-0.600000024,1,357.1000061,285.6799927,-171.4100037,Southeast Asia,Capital Nacional,COMPLETE,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/23/2017 9:52,Second Class
DEBIT,2,2,73.83999634,369.1799927,Shipping on time,0,66,Crafts,Caguas,Puerto Rico,XXXXXXXXX,Aspen,18429,Sutton,XXXXXXXXX,Consumer,PR,6460 Golden Meadow,725.0,4,Apparel,18.22595024,-66.0370636,Pacific Asia,Ho Chi Minh City,Vietnam,18429,12/29/2017 00:02,74876,1353,92.30000305,0.200000003,178191,461.480011,0.200000003,1,461.480011,369.1799927,73.83999634,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,12/31/2017 0:02,Second Class
DEBIT,3,2,99.68000031,369.1799927,Late delivery,1,66,Crafts,Caguas,Puerto Rico,XXXXXXXXX,Hilary,18285,Dale,XXXXXXXXX,Consumer,PR,2744 Round Deer Nook,725.0,4,Apparel,18.26971626,-66.0370636,Pacific Asia,Malang,Indonesia,18285,12/26/2017 21:35,74732,1353,92.30000305,0.200000003,178047,461.480011,0.270000011,1,461.480011,369.1799927,99.68000031,Southeast Asia,Java Oriental,COMPLETE,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,12/29/2017 21:35,Second Class
DEBIT,5,2,43.25999832,346.1099854,Late delivery,1,66,Crafts,Caguas,Puerto Rico,XXXXXXXXX,Danielle,18302,Lee,XXXXXXXXX,Consumer,PR,5744 Amber Pointe,725.0,4,Apparel,18.2822609,-66.03705597,Pacific Asia,Yakarta,Indonesia,18302,12/27/2017 03:33,74749,1353,115.3700027,0.25,178064,461.480011,0.129999995,1,461.480011,346.1099854,43.25999832,Southeast Asia,Yakarta,COMPLETE,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,1/1/2018 3:33,Second Class
CASH,2,1,1.019999981,10.15999985,Late delivery,1,61,CDs ,Caguas,Puerto Rico,XXXXXXXXX,Karly,17829,Cook,XXXXXXXXX,Corporate,PR,6682 Shady Trail,725.0,9,Discs Shop,18.25120735,-66.03705597,Pacific Asia,Sydney,Australia,17829,12/20/2017 05:50,74276,1348,1.129999995,0.100000001,177591,11.28999996,0.100000001,1,11.28999996,10.15999985,1.019999981,Oceania,Nueva Gales del Sur,CLOSED,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/22/2017 5:50,First Class
CASH,1,0,23.86000061,73.43000031,Late delivery,1,72,Pet Supplies,Caguas,Puerto Rico,XXXXXXXXX,Ruth,16564,Vinson,XXXXXXXXX,Corporate,PR,9216 Crystal Lagoon Park,725.0,11,Pet Shop,18.21538544,-66.03704834,Pacific Asia,Lianyuan,China,16564,12/01/2017 18:39,73011,1359,10.97000027,0.129999995,176326,84.40000153,0.330000013,1,84.40000153,73.43000031,23.86000061,Eastern Asia,Hunan,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,12/2/2017 6:39,Same Day
CASH,1,0,2.190000057,24.86000061,Late delivery,1,59,Books ,Caguas,Puerto Rico,XXXXXXXXX,Demetria,17597,Velasquez,XXXXXXXXX,Corporate,PR,9918 Lazy Cape,725.0,8,Book Shop,18.23215675,-66.03705597,Pacific Asia,Sukabumi,Indonesia,17597,12/16/2017 20:33,74044,1346,6.21999979,0.200000003,177359,31.07999992,0.090000004,1,31.07999992,24.86000061,2.190000057,Southeast Asia,Java Occidental,CLOSED,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,12/17/2017 8:33,Same Day
DEBIT,3,4,10.65999985,30.45999908,Advance shipping,0,59,Books ,Richardson,EE. UU.,XXXXXXXXX,Isabella,17575,Patel,XXXXXXXXX,Corporate,TX,1688 Middle Panda Plaza,75080.0,8,Book Shop,32.97157669,-96.72790527,Pacific Asia,Sydney,Australia,17575,12/16/2017 12:51,74022,1346,0.620000005,0.02,177337,31.07999992,0.349999994,1,31.07999992,30.45999908,10.65999985,Oceania,Nueva Gales del Sur,COMPLETE,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,12/19/2017 12:51,Standard Class
DEBIT,6,4,12.52999973,29.84000015,Late delivery,1,59,Books ,Tempe,EE. UU.,XXXXXXXXX,Hillary,17573,Walker,XXXXXXXXX,Corporate,AZ,7475 Noble Fawn Parkway,85282.0,8,Book Shop,33.40329361,-111.9140549,Pacific Asia,Sydney,Australia,17573,12/16/2017 12:09,74020,1346,1.24000001,0.039999999,177335,31.07999992,0.419999987,1,31.07999992,29.84000015,12.52999973,Oceania,Nueva Gales del Sur,COMPLETE,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,12/22/2017 12:09,Standard Class
DEBIT,6,4,10.60999966,28.28000069,Late delivery,1,59,Books ,Piscataway,EE. UU.,XXXXXXXXX,Kirestin,17623,Garza,XXXXXXXXX,Corporate,NJ,3237 Fallen Panda Isle,8854.0,8,Book Shop,40.57566834,-74.45444489,Pacific Asia,Ranchi,India,17623,12/17/2017 05:40,74070,1346,2.799999952,0.090000004,177385,31.07999992,0.379999995,1,31.07999992,28.28000069,10.60999966,South Asia,Jharkhand,COMPLETE,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,12/23/2017 5:40,Standard Class
DEBIT,2,4,77.26000214,164.3800049,Advance shipping,0,67,DVDs,North Las Vegas,EE. UU.,XXXXXXXXX,Mariam,18594,Maxwell,XXXXXXXXX,Corporate,NV,1525 Golden Nectar Edge,89030.0,9,Discs Shop,36.18788528,-115.1340866,Pacific Asia,Tamworth,Australia,18594,12/31/2017 09:51,75041,1354,0.0,0.0,178356,164.3800049,0.469999999,1,164.3800049,164.3800049,77.26000214,Oceania,Nueva Gales del Sur,COMPLETE,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,1/2/2018 9:51,Standard Class
DEBIT,6,4,0.829999983,11.06000042,Late delivery,1,61,CDs ,Las Vegas,EE. UU.,XXXXXXXXX,Karina,17818,Travis,XXXXXXXXX,Corporate,NV,2137 Silver Brook Square,89103.0,9,Discs Shop,36.1470108,-115.1550598,Pacific Asia,Gold Coast,Australia,17818,12/20/2017 01:59,74265,1348,0.230000004,0.02,177580,11.28999996,0.079999998,1,11.28999996,11.06000042,0.829999983,Oceania,Queensland,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/26/2017 1:59,Standard Class
DEBIT,5,4,14.60999966,38.95999908,Late delivery,1,75,Video Games,San Benito,EE. UU.,XXXXXXXXX,Ella,17117,Higgins,XXXXXXXXX,Corporate,TX,9831 Sunny Cloud Valley,78586.0,9,Discs Shop,26.140728,-97.66805267,Pacific Asia,Hyderabad,Pakistán,17117,12/09/2017 20:23,73564,1362,0.800000012,0.02,176879,39.75,0.379999995,1,39.75,38.95999908,14.60999966,South Asia,Sind,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/14/2017 20:23,Standard Class
DEBIT,6,4,18.70000076,38.95999908,Late delivery,1,75,Video Games,Chapel Hill,EE. UU.,XXXXXXXXX,Hillary,17243,Barton,XXXXXXXXX,Corporate,NC,8713 Thunder Pike,27514.0,9,Discs Shop,35.90821838,-79.04585266,Pacific Asia,Yakarta,Indonesia,17243,12/11/2017 16:32,73690,1362,0.800000012,0.02,177005,39.75,0.479999989,1,39.75,38.95999908,18.70000076,Southeast Asia,Yakarta,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/17/2017 16:32,Standard Class
DEBIT,4,4,14.88000011,38.15999985,Shipping on time,0,75,Video Games,Los Angeles,EE. UU.,XXXXXXXXX,Cynthia,17061,Quinn,XXXXXXXXX,Corporate,CA,1430 Tawny Barn Villas,90006.0,9,Discs Shop,34.0490036,-118.2861938,Pacific Asia,Samarinda,Indonesia,17061,12/09/2017 00:46,73508,1362,1.590000033,0.039999999,176823,39.75,0.389999986,1,39.75,38.15999985,14.88000011,Southeast Asia,Kalimantan Oriental,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/13/2017 0:46,Standard Class
DEBIT,5,4,4.929999828,10.27000046,Late delivery,1,61,CDs ,Los Angeles,EE. UU.,XXXXXXXXX,Melyssa,17812,Pennington,XXXXXXXXX,Corporate,CA,1050 Grand Forest Towers,90004.0,9,Discs Shop,34.07558823,-118.2997131,Pacific Asia,Las Pinas,Filipinas,17812,12/19/2017 23:53,74259,1348,1.019999981,0.090000004,177574,11.28999996,0.479999989,1,11.28999996,10.27000046,4.929999828,Southeast Asia,Capital Nacional,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/24/2017 23:53,Standard Class
DEBIT,2,4,48.61999893,149.5899963,Advance shipping,0,67,DVDs,Salt Lake City,EE. UU.,XXXXXXXXX,Latifah,18604,Kinney,XXXXXXXXX,Corporate,UT,2264 Silent Freeway,84119.0,9,Discs Shop,40.72182465,-111.9390488,Pacific Asia,Manila,Filipinas,18604,12/31/2017 13:21,75051,1354,14.78999996,0.090000004,178366,164.3800049,0.330000013,1,164.3800049,149.5899963,48.61999893,Southeast Asia,Capital Nacional,COMPLETE,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,1/2/2018 13:21,Standard Class
DEBIT,5,4,0.379999995,9.600000381,Late delivery,1,61,CDs ,Henderson,EE. UU.,XXXXXXXXX,Madeline,17772,House,XXXXXXXXX,Corporate,NV,1333 Merry Townline,89015.0,9,Discs Shop,36.04153061,-114.9654922,Pacific Asia,Gold Coast,Australia,17772,12/19/2017 09:52,74219,1348,1.690000057,0.150000006,177534,11.28999996,0.039999999,1,11.28999996,9.600000381,0.379999995,Oceania,Queensland,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/24/2017 9:52,Standard Class
DEBIT,4,4,0.819999993,9.369999886,Shipping on time,0,61,CDs ,Las Vegas,EE. UU.,XXXXXXXXX,Melanie,17806,Craft,XXXXXXXXX,Corporate,NV,8987 Foggy Hill,89103.0,9,Discs Shop,36.11117935,-115.2110291,Pacific Asia,Wenling,China,17806,12/19/2017 21:46,74253,1348,1.919999957,0.170000002,177568,11.28999996,0.090000004,1,11.28999996,9.369999886,0.819999993,Eastern Asia,Zhejiang,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/23/2017 21:46,Standard Class
DEBIT,5,4,1.059999943,9.369999886,Late delivery,1,61,CDs ,Newark,EE. UU.,XXXXXXXXX,Lee,17752,Reid,XXXXXXXXX,Corporate,DE,3901 Old Round,19702.0,9,Discs Shop,39.68188095,-75.64421082,Pacific Asia,Adelaide,Australia,17752,12/19/2017 02:51,74199,1348,1.919999957,0.170000002,177514,11.28999996,0.109999999,1,11.28999996,9.369999886,1.059999943,Oceania,Australia del Sur,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/24/2017 2:51,Standard Class
DEBIT,5,4,1.299999952,32.59999847,Late delivery,1,75,Video Games,Elk Grove,EE. UU.,XXXXXXXXX,Rosalyn,17212,Sykes,XXXXXXXXX,Corporate,CA,2476 Wishing Branch Ledge,95758.0,9,Discs Shop,38.40867996,-121.4790573,Pacific Asia,Tokio,Japón,17212,12/11/2017 05:40,73659,1362,7.159999847,0.180000007,176974,39.75,0.039999999,1,39.75,32.59999847,1.299999952,Eastern Asia,Tokio,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/16/2017 5:40,Standard Class
DEBIT,2,4,9.220000267,31.79999924,Advance shipping,0,75,Video Games,Brooklyn,EE. UU.,XXXXXXXXX,Nevada,17049,Banks,XXXXXXXXX,Corporate,NY,9044 Wishing Court,11236.0,9,Discs Shop,40.64571381,-73.8972168,Pacific Asia,Bangalore,India,17049,12/08/2017 20:34,73496,1362,7.949999809,0.200000003,176811,39.75,0.289999992,1,39.75,31.79999924,9.220000267,South Asia,Karnataka,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/10/2017 20:34,Standard Class
DEBIT,3,4,7.949999809,31.79999924,Advance shipping,0,75,Video Games,Tempe,EE. UU.,XXXXXXXXX,Blythe,17175,Knight,XXXXXXXXX,Corporate,AZ,4694 Cozy Crescent,85282.0,9,Discs Shop,33.40329361,-111.9140549,Pacific Asia,Yakarta,Indonesia,17175,12/10/2017 16:42,73622,1362,7.949999809,0.200000003,176937,39.75,0.25,1,39.75,31.79999924,7.949999809,Southeast Asia,Yakarta,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/13/2017 16:42,Standard Class
DEBIT,2,4,56.70999908,123.2900009,Advance shipping,0,67,DVDs,Endicott,EE. UU.,XXXXXXXXX,Abigail,18559,Gray,XXXXXXXXX,Corporate,NY,2503 Easy Path,13760.0,9,Discs Shop,42.07463837,-76.1240387,Pacific Asia,Korba,India,18559,12/30/2017 21:35,75006,1354,41.09999847,0.25,178321,164.3800049,0.460000008,1,164.3800049,123.2900009,56.70999908,South Asia,Chhattisgarh,COMPLETE,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,1/1/2018 21:35,Standard Class
DEBIT,2,4,0.300000012,29.80999947,Advance shipping,0,75,Video Games,Kenner,EE. UU.,XXXXXXXXX,Blossom,17174,Rosa,XXXXXXXXX,Corporate,LA,5951 Broad Crescent,70065.0,9,Discs Shop,30.0380249,-90.25691986,Pacific Asia,Yakarta,Indonesia,17174,12/10/2017 16:21,73621,1362,9.93999958,0.25,176936,39.75,0.01,1,39.75,29.80999947,0.300000012,Southeast Asia,Yakarta,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/12/2017 16:21,Standard Class
DEBIT,6,4,-205.75,353.5299988,Late delivery,1,63,Children's Clothing,Los Angeles,EE. UU.,XXXXXXXXX,Destiny,17978,Head,XXXXXXXXX,Corporate,CA,7312 Umber Prairie Wynd,90037.0,4,Apparel,34.20339966,-118.6059036,Pacific Asia,Manila,Filipinas,17978,12/22/2017 10:02,74425,1350,3.569999933,0.01,177740,357.1000061,-0.579999983,1,357.1000061,353.5299988,-205.75,Southeast Asia,Capital Nacional,ON_HOLD,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/28/2017 10:02,Standard Class
DEBIT,4,4,18.88999939,39.34999847,Shipping on time,0,75,Video Games,Aurora,EE. UU.,XXXXXXXXX,Jessica,17136,Mercado,XXXXXXXXX,Corporate,CO,231 Bright Alley,80010.0,9,Discs Shop,39.74543381,-104.8753815,Pacific Asia,Durgapur,India,17136,12/10/2017 03:03,73583,1362,0.400000006,0.01,176898,39.75,0.479999989,1,39.75,39.34999847,18.88999939,South Asia,Maharashtra,ON_HOLD,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/14/2017 3:03,Standard Class
DEBIT,5,4,19.28000069,39.34999847,Late delivery,1,75,Video Games,East Lansing,EE. UU.,XXXXXXXXX,Veronica,17172,Holmes,XXXXXXXXX,Corporate,MI,5436 Hazy Creek Edge,48823.0,9,Discs Shop,42.74964523,-84.4508667,Pacific Asia,Yakarta,Indonesia,17172,12/10/2017 15:39,73619,1362,0.400000006,0.01,176934,39.75,0.49000001,1,39.75,39.34999847,19.28000069,Southeast Asia,Yakarta,ON_HOLD,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/15/2017 15:39,Standard Class
DEBIT,3,4,47.00999832,144.6499939,Advance shipping,0,67,DVDs,Colorado Springs,EE. UU.,XXXXXXXXX,Dakota,18620,Copeland,XXXXXXXXX,Corporate,CO,835 Lost Anchor Meadow,80906.0,9,Discs Shop,38.77690125,-104.8097305,Pacific Asia,Caloocan,Filipinas,18620,12/31/2017 18:57,75067,1354,19.72999954,0.119999997,178382,164.3800049,0.330000013,1,164.3800049,144.6499939,47.00999832,Southeast Asia,Capital Nacional,ON_HOLD,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,1/3/2018 18:57,Standard Class
DEBIT,2,4,2.5,9.600000381,Advance shipping,0,61,CDs ,Los Angeles,EE. UU.,XXXXXXXXX,Stacey,17754,Jimenez,XXXXXXXXX,Corporate,CA,2433 Thunder Grove Place,90004.0,9,Discs Shop,34.07558823,-118.2997131,Pacific Asia,Whyalla,Australia,17754,12/19/2017 03:33,74201,1348,1.690000057,0.150000006,177516,11.28999996,0.25999999,1,11.28999996,9.600000381,2.5,Oceania,Australia del Sur,ON_HOLD,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/21/2017 3:33,Standard Class
DEBIT,4,4,31.37999916,136.4400024,Shipping on time,0,67,DVDs,Jersey City,EE. UU.,XXXXXXXXX,Meghan,18616,Boyer,XXXXXXXXX,Corporate,NJ,8183 Umber Link,7305.0,9,Discs Shop,40.70602036,-74.08685303,Pacific Asia,Traralgon,Australia,18616,12/31/2017 17:33,75063,1354,27.94000053,0.170000002,178378,164.3800049,0.230000004,1,164.3800049,136.4400024,31.37999916,Oceania,Victoria,ON_HOLD,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,1/4/2018 17:33,Standard Class
CASH,2,1,-51.86000061,238.9700012,Late delivery,1,65,Consumer Electronics,Oxnard,EE. UU.,XXXXXXXXX,McKenzie,18167,Vargas,XXXXXXXXX,Consumer,CA,8874 Harvest Hills Grove,93033.0,10,Technology,34.15459442,-119.1787262,Pacific Asia,Singapur,Singapur,18167,12/25/2017 04:15,74614,1352,13.90999985,0.059999999,177929,252.8800049,-0.219999999,1,252.8800049,238.9700012,-51.86000061,Southeast Asia,Singapur,CLOSED,,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800049,0,12/27/2017 4:15,First Class
CASH,2,1,9.760000229,406.8399963,Late delivery,1,62,Cameras ,Carrollton,EE. UU.,XXXXXXXXX,Medge,17889,Ross,XXXXXXXXX,Consumer,TX,6080 Old Bay,75006.0,10,Technology,32.96593094,-96.84902191,Pacific Asia,Visakhapatnam,India,17889,12/21/2017 02:51,74336,1349,45.20000076,0.100000001,177651,452.0400085,0.02,1,452.0400085,406.8399963,9.760000229,South Asia,Andhra Pradesh,CLOSED,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,12/23/2017 2:51,First Class
CASH,2,1,8.100000381,81.01999664,Late delivery,1,72,Pet Supplies,Los Angeles,EE. UU.,XXXXXXXXX,Tara,16625,Fulton,XXXXXXXXX,Consumer,CA,3902 Rustic Valley,90044.0,11,Pet Shop,33.97929382,-118.289093,Pacific Asia,Chifeng,China,16625,12/02/2017 16:01,73072,1359,3.380000114,0.039999999,176387,84.40000153,0.100000001,1,84.40000153,81.01999664,8.100000381,Eastern Asia,Mongolia Interior,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,12/4/2017 16:01,First Class
CASH,2,1,13.28999996,63.29999924,Late delivery,1,72,Pet Supplies,Pekin,EE. UU.,XXXXXXXXX,Sacha,16540,Clemons,XXXXXXXXX,Consumer,IL,8581 Blue Crescent,61554.0,11,Pet Shop,40.56959915,-89.64508057,Pacific Asia,Seúl,Corea del Sur,16540,12/01/2017 10:14,72987,1359,21.10000038,0.25,176302,84.40000153,0.209999993,1,84.40000153,63.29999924,13.28999996,Eastern Asia,Seúl,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,12/3/2017 10:14,First Class
CASH,2,1,25.26000023,56.13000107,Late delivery,1,60,Baby ,Brooklyn,EE. UU.,XXXXXXXXX,Emily,17717,Stevens,XXXXXXXXX,Consumer,NY,3914 Silver Horse Cape,11226.0,4,Apparel,40.64759827,-73.95845795,Pacific Asia,Tangshan,China,17717,12/18/2017 14:36,74164,1347,2.950000048,0.050000001,177479,59.08000183,0.449999988,1,59.08000183,56.13000107,25.26000023,Eastern Asia,Hebei,CLOSED,,1347,60,,http://images.acmesports.sports/Baby+sweater,Baby sweater,59.08000183,0,12/20/2017 14:36,First Class
CASH,2,1,201.6699982,438.4100037,Late delivery,1,66,Crafts,Richmond,EE. UU.,XXXXXXXXX,Rhiannon,18512,Miller,XXXXXXXXX,Consumer,VA,8427 Red Anchor Freeway,23223.0,4,Apparel,37.57866669,-77.53809357,Pacific Asia,Ganganagar,India,18512,12/30/2017 05:07,74959,1353,23.0699997,0.050000001,178274,461.480011,0.460000008,1,461.480011,438.4100037,201.6699982,South Asia,Rajastán,CLOSED,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,1/1/2018 5:07,First Class
CASH,2,1,54.45000076,187.7599945,Late delivery,1,76,Women's Clothing,Baltimore,EE. UU.,XXXXXXXXX,Lilah,17316,Dean,XXXXXXXXX,Consumer,MD,6476 Green Pony Manor,21218.0,4,Apparel,39.32117081,-76.61475372,Pacific Asia,Gorakhpur,India,17316,12/12/2017 18:06,73763,1363,28.05999947,0.129999995,177078,215.8200073,0.289999992,1,215.8200073,187.7599945,54.45000076,South Asia,Uttar Pradesh,CLOSED,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/14/2017 18:06,First Class
CASH,2,1,32.24000168,179.1300049,Late delivery,1,76,Women's Clothing,Chicago,EE. UU.,XXXXXXXXX,Bo,17439,Burgess,XXXXXXXXX,Consumer,IL,1380 Cinder Campus,60615.0,4,Apparel,41.79980087,-87.58843994,Pacific Asia,Yakarta,Indonesia,17439,12/14/2017 13:12,73886,1363,36.68999863,0.170000002,177201,215.8200073,0.180000007,1,215.8200073,179.1300049,32.24000168,Southeast Asia,Yakarta,CLOSED,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/16/2017 13:12,First Class
CASH,2,1,177.2100067,369.1799927,Late delivery,1,66,Crafts,Portland,EE. UU.,XXXXXXXXX,Lesley,18411,Montoya,XXXXXXXXX,Consumer,OR,9726 Dewy Grounds,97206.0,4,Apparel,45.45874023,-122.5946426,Pacific Asia,Xichang,China,18411,12/28/2017 17:44,74858,1353,92.30000305,0.200000003,178173,461.480011,0.479999989,1,461.480011,369.1799927,177.2100067,Eastern Asia,Sichuan,CLOSED,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,12/30/2017 17:44,First Class
